Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
1979-01-01,5.872050287167864,0.7865951623521034,184.99907096074398,1.4179245730816006,1.0898970821161298,1.0315493792184072,273.37971110516196,250.40181908556417,979.4011424664837,14997215.0
1979-01-02,6.15559710185155,0.7569728601712657,182.68631788054972,1.3685943718216755,0.9234985698533723,0.837876737275687,273.37682956060553,250.3646831991163,979.3408861951458,14997215.0
1979-01-03,5.691054445477162,0.7775983787341104,186.38776384940107,1.1979125336967869,1.2189838732221743,1.0660277265187594,273.3854889086995,250.4527485841782,983.4090598051719,14997215.0
1979-01-04,5.628824074397841,0.819628974011082,191.8880811873893,1.4051059070781147,1.7837780977762288,1.4486272141463599,273.39646071151003,250.29057852688348,983.5570545381854,14922219.0
1979-01-05,6.255927984884669,0.8698963982874252,190.54188987086474,1.3058926979324146,0.9958278958727074,0.7767680761167717,273.4046017148547,250.89588572320446,978.02092712597,14922219.0
1979-01-06,5.4183299979469295,0.9222379134372781,190.37802276243,1.499097111332535,1.097458592476915,0.8772711830156021,273.41171640465103,250.76741723384117,979.3340217497467,14928584.0
1979-01-07,5.303105453347163,0.9458886293176189,187.57423102980573,1.4807093020534616,1.1110087013844745,0.980081854431127,273.41030382352426,250.50978062089908,979.7657600433225,14928584.0
1979-01-08,5.406360818856575,0.886775242713805,186.13681420133003,1.6461453739498095,0.8998267666706783,0.8231209152609875,273.4132220867388,250.18900507578994,981.7497265192646,14968208.0
1979-01-09,5.375151306300931,0.8574164041839135,186.62347203024328,1.7369853508919981,0.9758162873460872,0.9216404538048883,273.4047179340523,250.12232925729595,983.5667680540661,14968208.0
1979-01-10,5.72411451593791,0.8207920682566084,189.48521970349833,1.829646649682703,0.9310967285861979,0.8885138956334627,273.3871500944072,250.5542408481903,984.9885146091666,15189956.0
1979-01-11,5.709063267596162,0.7653215797059107,191.09850924941276,1.7875848954075966,0.9362697207307725,0.8864871168047812,273.3742177305828,250.97144889586917,986.1320774520192,15189956.0
1979-01-12,5.450505778977066,0.7751851298172923,192.60999633600412,1.8649972495915197,1.1751182991641254,1.081180386002726,273.3634627359662,251.07675303121417,987.3068198904878,15326600.0
1979-01-13,5.886295514336904,0.8091247232782451,192.06571382258917,1.9519747556883598,1.2107241886619693,1.036542021484217,273.3655759533364,251.88630049479417,986.1701642268972,15326600.0
1979-01-14,5.6747312667738505,0.8622259207627648,193.24235112058471,2.401907345935877,1.2888981867480744,1.1031700180956447,273.3735565005703,251.99865918970485,985.4540762741132,15352126.0
1979-01-15,5.744858685349838,0.8818802414994188,194.49157524679595,2.105167256006467,1.2529564757085037,1.063508337222084,273.3787025208639,251.91286137323024,983.791185899501,15352126.0
1979-01-16,6.3754230738151945,0.8834676176510241,193.1715061860977,2.3683579395841026,1.5311487261255674,1.217164344912604,273.38030482282767,252.4187610399095,979.1381051400638,15499738.0
1979-01-17,6.4665681335927925,0.9315407989560996,195.28536912481943,2.8478881931849753,0.8978308600795811,0.8068960418826422,273.3873072242261,252.97047394563702,977.1306203458377,15499738.0
1979-01-18,5.971146343037382,0.974628686885517,193.57202858806806,3.1353128619920785,0.77793987433119,0.6673603363729051,273.3957240993995,253.23960228829068,978.5256099537565,15517364.0
1979-01-19,5.826730323330287,0.9370042960244986,190.62343727734793,3.3421268397111805,0.9779093420219793,0.8448662409498784,273.3907148762033,252.21419273705285,981.2362495353937,15517364.0
1979-01-20,5.724742921025674,0.8570921846848111,186.88405473669192,3.178161614005688,0.7099383992966872,0.6520447586188802,273.38000550595575,251.43726999332,985.8873805499468,15709302.0
